1,0.00371902410993,0
1,0.00343547957642,1
1,0.00355159781395,2
1,0.00305390964705,3
1,0.00366825613631,4
1,0.00273417943022,5
1,0.00416081349737,6
1,0.00311277889305,7
1,0.00318866081107,8
1,0.00286839050941,9
1,0.00548537153245,10
1,0.00401715093373,11
1,0.00396557283287,12
1,0.00275524273842,13
1,0.00300692226721,14
1,0.00436442547667,15
1,0.00445191921843,16
1,0.00290943695617,17
1,0.00371767389786,18
1,0.0044492187943,19
1,0.00305093918051,20
1,0.00308307422764,21
1,0.00396395257839,22
1,0.00273823006641,23
1,0.00274120053296,24
1,0.00268557179591,25
1,0.00269556336518,26
1,0.00283274491092,27
1,0.00272850853955,28
1,0.00262967301644,29
1,0.00269475323794,30
1,0.00270555493446,31
1,0.00270744523135,32
1,0.00262130170165,33
1,0.0029016057262,34
1,0.00315706584876,35
1,0.00408358136729,36
1,0.00302663536335,37
1,0.00422211312509,38
1,0.0026917827714,39
1,0.00264992619741,40
1,0.00265937768186,41
1,0.00265586713049,42
1,0.00269745366207,43
1,0.0028219432144,44
1,0.00271338616443,45
1,0.0027525423143,46
1,0.00283490525022,47
1,0.00309360588174,48
1,0.00450565765859,49
1,0.00273201909092,50
1,0.00267585026904,51
1,0.00257458436422,52
1,0.00274930180534,53
1,0.00270474480722,54
1,0.00269772370449,55
1,0.00258835652728,56
1,0.00268233128695,57
1,0.00270312455274,58
1,0.00296452560839,59
1,0.00298801929831,60
1,0.00409087251244,61
1,0.00265127640947,62
1,0.00270690514652,63
1,0.00277630604663,64
1,0.00389914239931,65
1,0.00395018041534,66
1,0.00302528515129,67
1,0.00413975018916,68
1,0.00568520291797,69
1,0.00311088859616,70
1,0.00421320172546,71
1,0.00275956341703,72
1,0.00287352131526,73
1,0.0026412848402,74
1,0.00295804459048,75
1,0.00282059300234,76
1,0.00278791787038,77
1,0.00265964772427,78
1,0.00349812941621,79
1,0.00438899933624,80
1,0.00435659424669,81
1,0.00288054241799,82
1,0.00309387592415,83
1,0.00321161441616,84
1,0.00410005395447,85
1,0.00345330237567,86
1,0.0041489316312,87
1,0.00305525985911,88
1,0.00349947962827,89
1,0.00406656869528,90
1,0.0027463313388,91
1,0.00270123425585,92
1,0.00403821424193,93
1,0.00402201169716,94
1,0.00298477878936,95
1,0.00322970725782,96
1,0.00393640825228,97
1,0.00264263505226,98
1,0.00270474480722,99
1,0.00274201066019,100
1,0.00270069417103,101
1,0.00276955498631,102
1,0.00291834835579,103
1,0.00293482094298,104
1,0.0041216573475,105
1,0.00270366463757,106
1,0.00263939454331,107
1,0.00268503171108,108
1,0.00285650864325,109
1,0.00433310055677,110
1,0.00266369836046,111
1,0.00265964772427,112
1,0.00262319199854,113
1,0.00272364777612,114
1,0.0025510906743,115
1,0.0027652343077,116
1,0.00260833966583,117
1,0.00274282078743,118
1,0.00268233128695,119
1,0.00272472794577,120
1,0.00294670280914,121
1,0.0029772176018,122
