1,0.00417566583008,0
1,0.00390778375652,1
1,0.00270582497687,2
1,0.0027336393454,3
1,0.00414596116466,4
2,0.00500820658893,0
2,0.00653070571264,1
2,0.00625958313013,2
2,0.00690336424239,3
2,0.00664817416223,4
3,0.00661738932717,0
3,0.00725874005771,1
3,0.00861327280063,2
3,0.0148968897055,3
3,0.0216079837499,4
4,0.00610592899721,0
4,0.00807426814455,1
4,0.00922923954436,2
4,0.0282237528226,3
4,0.0401131801761,4
5,0.00716071466184,0
5,0.0115505241253,1
5,0.0238725594242,2
5,0.0523971394947,3
5,0.150608054501,4
6,0.00686096758357,0
6,0.0189680491218,1
6,0.037558308908,2
6,0.294543631023,3
6,0.522796170367,4
7,0.00675997172116,0
7,0.0252149402585,1
7,0.039510715553,2
7,0.656920025859,3
7,1.22864491097,4
8,0.00695278200394,0
8,0.0380397945301,1
8,0.0938608017775,2
8,1.54375821266,3
8,2.48556326257,4
9,0.00693630941676,0
9,0.0553214287836,1
9,0.144029011196,2
9,2.89519383914,3
9,23.608913776,4
10,0.00746046174012,0
10,0.0676488649307,1
10,0.213637303875,2
10,3.48855830297,3
10,14.5417771815,4
11,0.0077580484791,0
11,0.0821725560216,1
11,0.215158452787,2
11,9.0598981076,3
11,22.110473541,4
12,0.00781718776751,0
12,0.144893687002,1
12,0.387732297235,2
12,9.85839650976,3
12,47.3642259153,4
13,0.00860436140101,0
13,0.206958884962,1
13,0.542785519894,2
13,16.8624817114,3
13,51.0647958668,4
14,0.00842586336611,0
14,0.269678125646,1
14,0.731613757257,2
14,34.6469711233,3
14,107.151131667,4
15,0.00866134035016,0
15,0.334556895506,1
15,0.945407955774,2
15,46.1130113996,3
15,204.763024281,4
16,0.00946471652833,0
16,0.417726448116,1
16,1.16679493681,2
16,77.084152507,3
16,203.170988966,4
17,0.00916307915327,0
17,0.607057234409,1
17,1.86455131643,2
17,130.494359894,3
17,312.278372411,4
18,0.00995133295623,0
18,0.673979685249,1
18,1.97692649608,2
18,141.316473505,3
18,421.237989189,4
19,0.0104133755246,0
19,0.823642861348,1
19,2.83152593946,2
19,219.404170859,3
19,645.10149139,4
20,0.0107201437058,0
20,1.01176277746,1
20,2.98872491914,2
20,262.086431935,3
20,733.862076108,4
21,0.0110431144312,0
21,1.19684633669,1
21,3.73693143245,2
21,334.779985104,3
21,44553.5323432,4
22,0.011382017663,0
22,1.47696673239,1
22,4.31825362492,2
22,493.579929854,3
22,1267.4056677,4
23,0.0121605499371,0
23,1.75574501731,1
23,4.70606666483,2
23,9821.87444108,3
23,1766.22274124,4
24,0.0134540530926,0
24,2.2205074529,1
24,6.35270644608,2
24,841.073329207,3
24,2689.59328723,4
25,0.0131732089794,0
25,2.58162301971,1
25,7.71678248786,2
25,1215.92772531,3
25,3293.2950559,4
